Name,PowerState,FolderPath,Host,Datacenter,VMXPath,CPUCores,MemGB,UsedSpaceGB,DatastoreList,NetworkAdapterCount,IPAddressCount
ceph-quincy-mgmt-node-9158,PoweredOn,/dataline/virtual_machines,esxi-15-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/ceph-quincy-mgmt-node-9158/ceph-quincy-mgmt-node-9158.vmx,2,2,76,dataline-iscsi-ssd,1,0
ceph-quincy-mon-node-9159,PowerOff,/Mirea/virtual_machines,esxi-9-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-nfs-test-datastore/ceph-quincy-mon-node-9159/ceph-quincy-mon-node-9159.vmx,1,32,84,Mirea-nfs-test-datastore,1,0
pfSense-9160,PowerOff,/Colocat/virtual_machines,esxi-1-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/pfSense-9160/pfSense-9160.vmx,2,8,26,Colocat-ceph-icsi-hdd,4,3
Nfs-share-9161,PoweredOn,/DataPlanet/virtual_machines,esxi-70-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/Nfs-share-9161/Nfs-share-9161.vmx,4,8,90,DataPlanet-ceph-isci-ssh,2,1
bastion-9162,PowerOff,/Colocat/virtual_machines,esxi-98-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-hdd/bastion-9162/bastion-9162.vmx,4,256,25,Colocat-iscsi-hdd,4,3
ceph-reef-osd-node-9163,PowerOff,/DataPlanet/virtual_machines,esxi-37-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/ceph-reef-osd-node-9163/ceph-reef-osd-node-9163.vmx,2,2,46,DataPlanet-iscsi-hdd,4,3
ceph-reef-mon-node-9164,PoweredOn,/Digital-Media-House/virtual_machines,esxi-66-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/ceph-reef-mon-node-9164/ceph-reef-mon-node-9164.vmx,3,4,57,Digital-Media-House-ceph-icsi-hdd,3,2
test-esxi-67-9165,PowerOff,/Colocat/virtual_machines,esxi-9-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-ssd/test-esxi-67-9165/test-esxi-67-9165.vmx,1,16,79,Colocat-iscsi-ssd,3,2
patroni-dev-9166,PoweredOn,/Colocat/virtual_machines,esxi-21-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-isci-ssh/patroni-dev-9166/patroni-dev-9166.vmx,4,4,93,Colocat-ceph-isci-ssh,1,0
ceph-reef-mgmt-node-9167,PowerOff,/dataline/virtual_machines,esxi-74-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/ceph-reef-mgmt-node-9167/ceph-reef-mgmt-node-9167.vmx,1,1,42,dataline-nfs-test-datastore,4,3
Windows-10-9168,PoweredOn,/Mirea/virtual_machines,esxi-7-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-nfs-test-datastore/Windows-10-9168/Windows-10-9168.vmx,4,1,39,Mirea-nfs-test-datastore,2,1
Mikrotick-CHR-9169,PowerOff,/Colocat/virtual_machines,esxi-31-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/Mikrotick-CHR-9169/Mikrotick-CHR-9169.vmx,3,2,50,Colocat-nfs-test-datastore,2,1
patroni-prod-9170,PoweredOn,/Oxygen/virtual_machines,esxi-62-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-icsi-hdd/patroni-prod-9170/patroni-prod-9170.vmx,3,16,89,Oxygen-ceph-icsi-hdd,1,0
Windows-2019-server9171,PoweredOn,/Oxygen/virtual_machines,esxi-89-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/Windows-2019-server9171/Windows-2019-server9171.vmx,3,512,86,Oxygen-local-ssd,2,1
patroni-dev-9172,PowerOff,/Colocat/virtual_machines,esxi-26-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-lenovo-raid-10/patroni-dev-9172/patroni-dev-9172.vmx,3,256,22,Colocat-lenovo-raid-10,3,2
patroni-test-9173,PowerOff,/dataline/virtual_machines,esxi-46-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/patroni-test-9173/patroni-test-9173.vmx,3,256,28,dataline-nfs-test-datastore,2,1
patroni-test-9174,PowerOff,/Colocat/virtual_machines,esxi-19-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/patroni-test-9174/patroni-test-9174.vmx,1,64,16,Colocat-ceph-icsi-hdd,3,2
New Virtual Machine-9175,PowerOff,/Digital-Media-House/virtual_machines,esxi-100-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/New Virtual Machine-9175/New Virtual Machine-9175.vmx,2,512,21,Digital-Media-House-local-hdd,2,1
Windows-2019-server9176,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-11-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/Windows-2019-server9176/Windows-2019-server9176.vmx,1,1,41,e-Style0Telecom-ceph-icsi-hdd,3,2
Mikrotick-CHR-9177,PoweredOn,/dataline/virtual_machines,esxi-27-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/Mikrotick-CHR-9177/Mikrotick-CHR-9177.vmx,2,256,50,dataline-ceph-isci-ssh,1,0
bastion-9178,PoweredOn,/dataline/virtual_machines,esxi-16-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/bastion-9178/bastion-9178.vmx,2,1,57,dataline-local-ssd,4,3
ceph-reef-mon-node-9179,PowerOff,/Digital-Media-House/virtual_machines,esxi-36-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/ceph-reef-mon-node-9179/ceph-reef-mon-node-9179.vmx,4,1,61,Digital-Media-House-ceph-icsi-hdd,3,2
patroni-test-9180,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-5-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-nfs-test-datastore/patroni-test-9180/patroni-test-9180.vmx,2,32,14,e-Style0Telecom-nfs-test-datastore,4,3
Windows-2019-server9181,PoweredOn,/DataPlanet/virtual_machines,esxi-35-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/Windows-2019-server9181/Windows-2019-server9181.vmx,3,256,74,DataPlanet-iscsi-ssd,1,0
test-esxi-70-9182,PoweredOn,/Oxygen/virtual_machines,esxi-21-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-icsi-hdd/test-esxi-70-9182/test-esxi-70-9182.vmx,3,32,72,Oxygen-ceph-icsi-hdd,1,0
Windows-2019-server9183,PoweredOn,/M1/virtual_machines,esxi-76-M1.vsfi.org,M1,/vmfs/volumes/M1-lenovo-raid-10/Windows-2019-server9183/Windows-2019-server9183.vmx,2,2,85,M1-lenovo-raid-10,4,3
ceph-quincy-osd-node-9184,PowerOff,/Mirea/virtual_machines,esxi-43-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/ceph-quincy-osd-node-9184/ceph-quincy-osd-node-9184.vmx,2,2,88,Mirea-local-hdd,4,3
Nfs-share-9185,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-81-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-lenovo-raid-10/Nfs-share-9185/Nfs-share-9185.vmx,3,256,60,e-Style0Telecom-lenovo-raid-10,2,1
pfSense-9186,PoweredOn,/Digital-Media-House/virtual_machines,esxi-69-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-ssd/pfSense-9186/pfSense-9186.vmx,2,256,100,Digital-Media-House-local-ssd,1,0
test-esxi-67-9187,PowerOff,/Oxygen/virtual_machines,esxi-69-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-ssd/test-esxi-67-9187/test-esxi-67-9187.vmx,3,1,75,Oxygen-iscsi-ssd,2,1
test-esxi-80-9188,PoweredOn,/Oxygen/virtual_machines,esxi-96-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/test-esxi-80-9188/test-esxi-80-9188.vmx,1,1,79,Oxygen-ceph-isci-ssh,1,0
patroni-test-9189,PowerOff,/M1/virtual_machines,esxi-62-M1.vsfi.org,M1,/vmfs/volumes/M1-lenovo-raid-10/patroni-test-9189/patroni-test-9189.vmx,3,64,55,M1-lenovo-raid-10,2,1
test-esxi-70-9190,PowerOff,/e-Style0Telecom/virtual_machines,esxi-67-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/test-esxi-70-9190/test-esxi-70-9190.vmx,1,512,95,e-Style0Telecom-ceph-icsi-hdd,1,0
patroni-test-9191,PowerOff,/Oxygen/virtual_machines,esxi-7-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-nfs-test-datastore/patroni-test-9191/patroni-test-9191.vmx,2,4,71,Oxygen-nfs-test-datastore,2,1
bastion-9192,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-96-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/bastion-9192/bastion-9192.vmx,2,16,73,e-Style0Telecom-ceph-icsi-hdd,2,1
ceph-quincy-mon-node-9193,PowerOff,/dataline/virtual_machines,esxi-64-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-icsi-hdd/ceph-quincy-mon-node-9193/ceph-quincy-mon-node-9193.vmx,2,1024,26,dataline-ceph-icsi-hdd,3,2
New Virtual Machine-9194,PowerOff,/M1/virtual_machines,esxi-88-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/New Virtual Machine-9194/New Virtual Machine-9194.vmx,4,1024,73,M1-iscsi-ssd,1,0
Windows-2019-server9195,PowerOff,/Oxygen/virtual_machines,esxi-78-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/Windows-2019-server9195/Windows-2019-server9195.vmx,3,1024,79,Oxygen-ceph-isci-ssh,3,2
Ubuntu-9196,PowerOff,/dataline/virtual_machines,esxi-71-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-hdd/Ubuntu-9196/Ubuntu-9196.vmx,1,128,10,dataline-local-hdd,4,3
test-esxi-80-9197,PoweredOn,/DataPlanet/virtual_machines,esxi-72-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/test-esxi-80-9197/test-esxi-80-9197.vmx,2,1024,18,DataPlanet-iscsi-ssd,2,1
ceph-reef-mon-node-9198,PowerOff,/Colocat/virtual_machines,esxi-51-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/ceph-reef-mon-node-9198/ceph-reef-mon-node-9198.vmx,4,2,46,Colocat-nfs-test-datastore,3,2
patroni-dev-9199,PowerOff,/Oxygen/virtual_machines,esxi-25-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-icsi-hdd/patroni-dev-9199/patroni-dev-9199.vmx,3,1,37,Oxygen-ceph-icsi-hdd,2,1
test-esxi-70-9200,PowerOff,/dataline/virtual_machines,esxi-25-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/test-esxi-70-9200/test-esxi-70-9200.vmx,4,256,17,dataline-ceph-isci-ssh,1,0
ceph-quincy-osd-node-9201,PowerOff,/Mirea/virtual_machines,esxi-94-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/ceph-quincy-osd-node-9201/ceph-quincy-osd-node-9201.vmx,4,16,52,Mirea-lenovo-raid-10,2,1
pfSense-9202,PoweredOn,/Oxygen/virtual_machines,esxi-70-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/pfSense-9202/pfSense-9202.vmx,2,32,89,Oxygen-local-ssd,3,2
test-esxi-67-9203,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-47-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-nfs-test-datastore/test-esxi-67-9203/test-esxi-67-9203.vmx,2,32,21,e-Style0Telecom-nfs-test-datastore,4,3
patroni-test-9204,PoweredOn,/M1/virtual_machines,esxi-87-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/patroni-test-9204/patroni-test-9204.vmx,1,2,71,M1-ceph-icsi-hdd,2,1
patroni-prod-9205,PoweredOn,/DataPlanet/virtual_machines,esxi-82-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-icsi-hdd/patroni-prod-9205/patroni-prod-9205.vmx,3,1024,16,DataPlanet-ceph-icsi-hdd,3,2
ceph-reef-osd-node-9206,PowerOff,/e-Style0Telecom/virtual_machines,esxi-91-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/ceph-reef-osd-node-9206/ceph-reef-osd-node-9206.vmx,2,32,85,e-Style0Telecom-iscsi-ssd,3,2
ceph-reef-osd-node-9207,PowerOff,/M1/virtual_machines,esxi-80-M1.vsfi.org,M1,/vmfs/volumes/M1-nfs-test-datastore/ceph-reef-osd-node-9207/ceph-reef-osd-node-9207.vmx,3,32,97,M1-nfs-test-datastore,2,1
Ubuntu-9208,PoweredOn,/Mirea/virtual_machines,esxi-85-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/Ubuntu-9208/Ubuntu-9208.vmx,1,32,73,Mirea-lenovo-raid-10,3,2
patroni-prod-9209,PowerOff,/Digital-Media-House/virtual_machines,esxi-23-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/patroni-prod-9209/patroni-prod-9209.vmx,4,32,99,Digital-Media-House-ceph-icsi-hdd,1,0
ceph-reef-mon-node-9210,PowerOff,/Digital-Media-House/virtual_machines,esxi-84-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/ceph-reef-mon-node-9210/ceph-reef-mon-node-9210.vmx,2,2,16,Digital-Media-House-lenovo-raid-10,4,3
ceph-quincy-mon-node-9211,PowerOff,/Mirea/virtual_machines,esxi-51-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-iscsi-hdd/ceph-quincy-mon-node-9211/ceph-quincy-mon-node-9211.vmx,4,32,37,Mirea-iscsi-hdd,3,2
ceph-reef-osd-node-9212,PowerOff,/DataPlanet/virtual_machines,esxi-31-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/ceph-reef-osd-node-9212/ceph-reef-osd-node-9212.vmx,2,1,99,DataPlanet-local-hdd,1,0
Workstation-9213,PowerOff,/Mirea/virtual_machines,esxi-17-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-isci-ssh/Workstation-9213/Workstation-9213.vmx,2,1,21,Mirea-ceph-isci-ssh,2,1
ceph-reef-mon-node-9214,PoweredOn,/Colocat/virtual_machines,esxi-100-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/ceph-reef-mon-node-9214/ceph-reef-mon-node-9214.vmx,4,32,47,Colocat-local-hdd,3,2
Windows-10-9215,PowerOff,/M1/virtual_machines,esxi-67-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/Windows-10-9215/Windows-10-9215.vmx,2,1024,91,M1-iscsi-ssd,4,3
Windows-server9216,PoweredOn,/M1/virtual_machines,esxi-45-M1.vsfi.org,M1,/vmfs/volumes/M1-local-hdd/Windows-server9216/Windows-server9216.vmx,4,128,35,M1-local-hdd,4,3
patroni-test-9217,PowerOff,/Colocat/virtual_machines,esxi-73-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/patroni-test-9217/patroni-test-9217.vmx,2,32,47,Colocat-ceph-icsi-hdd,3,2
ceph-reef-mon-node-9218,PowerOff,/Colocat/virtual_machines,esxi-72-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-lenovo-raid-10/ceph-reef-mon-node-9218/ceph-reef-mon-node-9218.vmx,2,512,13,Colocat-lenovo-raid-10,3,2
ceph-reef-mon-node-9219,PoweredOn,/Oxygen/virtual_machines,esxi-14-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-ssd/ceph-reef-mon-node-9219/ceph-reef-mon-node-9219.vmx,4,128,71,Oxygen-iscsi-ssd,4,3
Mikrotick-CHR-9220,PowerOff,/Digital-Media-House/virtual_machines,esxi-51-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/Mikrotick-CHR-9220/Mikrotick-CHR-9220.vmx,4,128,53,Digital-Media-House-nfs-test-datastore,3,2
Nfs-share-9221,PowerOff,/Oxygen/virtual_machines,esxi-31-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-ssd/Nfs-share-9221/Nfs-share-9221.vmx,4,512,63,Oxygen-iscsi-ssd,4,3
ceph-quincy-mon-node-9222,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-37-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-lenovo-raid-10/ceph-quincy-mon-node-9222/ceph-quincy-mon-node-9222.vmx,3,2,92,e-Style0Telecom-lenovo-raid-10,3,2
pfSense-9223,PowerOff,/dataline/virtual_machines,esxi-41-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-lenovo-raid-10/pfSense-9223/pfSense-9223.vmx,2,64,33,dataline-lenovo-raid-10,1,0
ceph-quincy-mon-node-9224,PowerOff,/M1/virtual_machines,esxi-36-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/ceph-quincy-mon-node-9224/ceph-quincy-mon-node-9224.vmx,3,256,95,M1-ceph-icsi-hdd,3,2
test-esxi-67-9225,PoweredOn,/DataPlanet/virtual_machines,esxi-96-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/test-esxi-67-9225/test-esxi-67-9225.vmx,2,8,36,DataPlanet-local-hdd,3,2
Windows-2019-server9226,PoweredOn,/dataline/virtual_machines,esxi-14-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/Windows-2019-server9226/Windows-2019-server9226.vmx,4,128,82,dataline-nfs-test-datastore,4,3
patroni-dev-9227,PowerOff,/Colocat/virtual_machines,esxi-1-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/patroni-dev-9227/patroni-dev-9227.vmx,2,16,77,Colocat-local-hdd,3,2
pfSense-9228,PowerOff,/Colocat/virtual_machines,esxi-61-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/pfSense-9228/pfSense-9228.vmx,2,8,94,Colocat-nfs-test-datastore,2,1
ceph-reef-mgmt-node-9229,PoweredOn,/M1/virtual_machines,esxi-96-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/ceph-reef-mgmt-node-9229/ceph-reef-mgmt-node-9229.vmx,3,64,43,M1-ceph-icsi-hdd,4,3
Ubuntu-9230,PowerOff,/DataPlanet/virtual_machines,esxi-85-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/Ubuntu-9230/Ubuntu-9230.vmx,4,4,68,DataPlanet-local-ssd,3,2
test-esxi-70-9231,PoweredOn,/DataPlanet/virtual_machines,esxi-73-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/test-esxi-70-9231/test-esxi-70-9231.vmx,3,512,20,DataPlanet-ceph-isci-ssh,4,3
patroni-prod-9232,PowerOff,/Oxygen/virtual_machines,esxi-84-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/patroni-prod-9232/patroni-prod-9232.vmx,3,512,51,Oxygen-lenovo-raid-10,3,2
ceph-reef-osd-node-9233,PowerOff,/dataline/virtual_machines,esxi-63-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/ceph-reef-osd-node-9233/ceph-reef-osd-node-9233.vmx,1,8,97,dataline-nfs-test-datastore,3,2
Windows-10-9234,PoweredOn,/Digital-Media-House/virtual_machines,esxi-90-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/Windows-10-9234/Windows-10-9234.vmx,2,4,91,Digital-Media-House-lenovo-raid-10,2,1
ceph-reef-mgmt-node-9235,PowerOff,/Digital-Media-House/virtual_machines,esxi-77-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-ssd/ceph-reef-mgmt-node-9235/ceph-reef-mgmt-node-9235.vmx,1,64,28,Digital-Media-House-local-ssd,2,1
ceph-quincy-osd-node-9236,PoweredOn,/DataPlanet/virtual_machines,esxi-24-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/ceph-quincy-osd-node-9236/ceph-quincy-osd-node-9236.vmx,4,32,17,DataPlanet-ceph-isci-ssh,1,0
ceph-reef-mgmt-node-9237,PowerOff,/Oxygen/virtual_machines,esxi-59-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/ceph-reef-mgmt-node-9237/ceph-reef-mgmt-node-9237.vmx,2,32,25,Oxygen-lenovo-raid-10,2,1
test-esxi-67-9238,PowerOff,/Oxygen/virtual_machines,esxi-82-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/test-esxi-67-9238/test-esxi-67-9238.vmx,2,64,29,Oxygen-iscsi-hdd,3,2
test-esxi-67-9239,PowerOff,/DataPlanet/virtual_machines,esxi-42-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/test-esxi-67-9239/test-esxi-67-9239.vmx,1,8,55,DataPlanet-local-ssd,3,2
ceph-reef-osd-node-9240,PowerOff,/Digital-Media-House/virtual_machines,esxi-82-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/ceph-reef-osd-node-9240/ceph-reef-osd-node-9240.vmx,2,2,73,Digital-Media-House-iscsi-ssd,3,2
Windows-10-9241,PowerOff,/DataPlanet/virtual_machines,esxi-66-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/Windows-10-9241/Windows-10-9241.vmx,2,256,93,DataPlanet-ceph-isci-ssh,2,1
Workstation-9242,PowerOff,/Digital-Media-House/virtual_machines,esxi-9-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/Workstation-9242/Workstation-9242.vmx,1,1024,26,Digital-Media-House-ceph-isci-ssh,4,3
pfSense-9243,PowerOff,/Mirea/virtual_machines,esxi-48-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/pfSense-9243/pfSense-9243.vmx,4,512,31,Mirea-local-hdd,4,3
test-esxi-70-9244,PowerOff,/e-Style0Telecom/virtual_machines,esxi-77-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-lenovo-raid-10/test-esxi-70-9244/test-esxi-70-9244.vmx,3,32,11,e-Style0Telecom-lenovo-raid-10,2,1
test-esxi-80-9245,PowerOff,/Digital-Media-House/virtual_machines,esxi-60-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-ssd/test-esxi-80-9245/test-esxi-80-9245.vmx,2,64,80,Digital-Media-House-local-ssd,3,2
Windows-2019-server9246,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-45-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/Windows-2019-server9246/Windows-2019-server9246.vmx,3,16,23,e-Style0Telecom-local-hdd,1,0
Mikrotick-CHR-9247,PowerOff,/dataline/virtual_machines,esxi-60-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/Mikrotick-CHR-9247/Mikrotick-CHR-9247.vmx,3,64,67,dataline-iscsi-ssd,4,3
Nfs-share-9248,PowerOff,/M1/virtual_machines,esxi-3-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/Nfs-share-9248/Nfs-share-9248.vmx,4,8,95,M1-iscsi-ssd,1,0
ceph-quincy-osd-node-9249,PoweredOn,/Colocat/virtual_machines,esxi-52-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/ceph-quincy-osd-node-9249/ceph-quincy-osd-node-9249.vmx,3,1,99,Colocat-local-hdd,3,2
Mikrotick-CHR-9250,PoweredOn,/Oxygen/virtual_machines,esxi-80-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/Mikrotick-CHR-9250/Mikrotick-CHR-9250.vmx,3,2,31,Oxygen-lenovo-raid-10,3,2
test-esxi-67-9251,PoweredOn,/Digital-Media-House/virtual_machines,esxi-72-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/test-esxi-67-9251/test-esxi-67-9251.vmx,1,1024,97,Digital-Media-House-nfs-test-datastore,1,0
Windows-server9252,PoweredOn,/dataline/virtual_machines,esxi-62-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/Windows-server9252/Windows-server9252.vmx,3,256,48,dataline-iscsi-ssd,2,1
ceph-quincy-mgmt-node-9253,PoweredOn,/dataline/virtual_machines,esxi-9-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/ceph-quincy-mgmt-node-9253/ceph-quincy-mgmt-node-9253.vmx,2,32,66,dataline-ceph-isci-ssh,4,3
ceph-quincy-mon-node-9254,PoweredOn,/Oxygen/virtual_machines,esxi-11-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/ceph-quincy-mon-node-9254/ceph-quincy-mon-node-9254.vmx,4,1,96,Oxygen-ceph-isci-ssh,3,2
test-esxi-67-9255,PoweredOn,/Colocat/virtual_machines,esxi-21-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/test-esxi-67-9255/test-esxi-67-9255.vmx,3,128,98,Colocat-nfs-test-datastore,2,1
ceph-quincy-mon-node-9256,PoweredOn,/M1/virtual_machines,esxi-88-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/ceph-quincy-mon-node-9256/ceph-quincy-mon-node-9256.vmx,3,512,16,M1-ceph-isci-ssh,4,3
ceph-reef-mon-node-9257,PoweredOn,/Oxygen/virtual_machines,esxi-99-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/ceph-reef-mon-node-9257/ceph-reef-mon-node-9257.vmx,4,512,93,Oxygen-lenovo-raid-10,4,3
patroni-prod-9258,PoweredOn,/Colocat/virtual_machines,esxi-45-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/patroni-prod-9258/patroni-prod-9258.vmx,4,32,52,Colocat-nfs-test-datastore,2,1
ceph-quincy-mon-node-9259,PoweredOn,/dataline/virtual_machines,esxi-55-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/ceph-quincy-mon-node-9259/ceph-quincy-mon-node-9259.vmx,4,1024,42,dataline-local-ssd,2,1
